"FROM_LINK","TO_LINK","START_DATE","END_DATE","STATUS"
5831,5228,"01/01/2020","12/31/9999","A"
4019,5140,"01/01/2020","12/31/9999","A"
2862,5579,"01/01/2020","12/31/9999","A"
3635,2864,"01/01/2020","12/31/9999","A"
4019,4770,"01/01/2020","12/31/9999","A"
5783,3255,"01/01/2020","12/31/9999","A"
2847,4879,"01/01/2020","12/31/9999","A"
5699,5156,"01/01/2020","12/31/9999","A"
5699,5159,"01/01/2020","12/31/9999","A"
5163,5524,"01/01/2020","12/31/9999","A"
5699,4371,"01/01/2020","12/31/9999","A"
5163,5512,"01/01/2020","12/31/9999","A"
4008,4856,"01/01/2020","12/31/9999","A"
3254,3736,"01/01/2020","12/31/9999","A"
4358,4078,"01/01/2020","12/31/9999","A"
5831,2847,"01/01/2020","12/31/9999","A"
2867,5831,"01/01/2020","12/31/9999","A"
5699,3235,"01/01/2020","12/31/9999","A"
3261,2846,"01/01/2020","12/31/9999","A"
3261,3235,"01/01/2020","12/31/9999","A"
5138,5576,"01/01/2020","12/31/9999","A"
5699,2847,"01/01/2020","12/31/9999","A"
5699,3258,"01/01/2020","12/31/9999","A"
2868,5831,"01/01/2020","12/31/9999","A"
2846,3315,"01/01/2020","12/31/9999","A"
5159,4548,"01/01/2020","12/31/9999","A"
5699,2846,"01/01/2020","12/31/9999","A"
4359,5242,"01/01/2020","12/31/9999","A"
5831,3237,"01/01/2020","12/31/9999","A"
4770,3707,"01/01/2020","12/31/9999","A"
3718,4173,"01/01/2020","12/31/9999","A"
5774,4008,"01/01/2020","12/31/9999","A"
5140,5578,"01/01/2020","12/31/9999","A"
5163,3235,"01/01/2020","12/31/9999","A"
6552,3630,"01/01/2020","12/31/9999","A"
5699,5140,"01/01/2020","12/31/9999","A"
5512,3738,"01/01/2020","12/31/9999","A"
5713,3257,"01/01/2020","12/31/9999","A"
5163,2846,"01/01/2020","12/31/9999","A"
6516,6528,"01/01/2020","12/31/9999","A"
3124,3265,"01/01/2020","12/31/9999","A"
5712,4787,"01/01/2020","12/31/9999","A"
3124,4378,"01/01/2020","12/31/9999","A"
3124,3264,"01/01/2020","12/31/9999","A"
5781,3653,"01/01/2020","12/31/9999","A"
3265,5527,"01/01/2020","12/31/9999","A"
5712,3654,"01/01/2020","12/31/9999","A"
3124,3653,"01/01/2020","12/31/9999","A"
5711,3264,"01/01/2020","12/31/9999","A"
4377,5167,"01/01/2020","12/31/9999","A"
5803,3263,"01/01/2020","12/31/9999","A"
5781,4378,"01/01/2020","12/31/9999","A"
5808,4378,"01/01/2020","12/31/9999","A"
3653,2891,"01/01/2020","12/31/9999","A"
5050,4377,"01/01/2020","12/31/9999","A"
5050,5166,"01/01/2020","12/31/9999","A"
5711,4378,"01/01/2020","12/31/9999","A"
5050,4378,"01/01/2020","12/31/9999","A"
3263,4788,"01/01/2020","12/31/9999","A"
6683,5371,"04/26/2020","12/31/9999","X"
6840,6879,"04/21/2020","12/31/9999","A"
6846,5703,"06/15/2020","12/31/9999","A"
6866,5703,"07/01/2020","12/31/9999","A"
6654,5692,"04/27/2020","12/31/9999","A"
5235,6754,"04/21/2020","12/31/9999","X"
5739,5791,"04/27/2020","12/31/9999","A"
5791,6831,"04/27/2020","12/31/9999","A"
5739,6720,"04/27/2020","12/31/9999","A"
5739,6714,"04/27/2020","12/31/9999","A"
5739,6715,"04/27/2020","12/31/9999","A"
5739,6704,"04/27/2020","12/31/9999","A"
6654,5711,"04/27/2020","12/31/9999","A"
5739,6702,"04/27/2020","12/31/9999","A"
6879,6844,"04/21/2020","12/31/9999","A"
5739,6724,"04/27/2020","12/31/9999","A"
5739,6718,"04/27/2020","12/31/9999","A"
5791,3329,"04/27/2020","12/31/9999","A"
5739,6716,"04/27/2020","12/31/9999","A"
5739,6717,"04/27/2020","12/31/9999","A"
6441,5694,"04/26/2020","12/31/9999","A"
5773,3512,"05/25/2020","12/31/9999","A"
2705,2685,"05/25/2020","12/31/9999","A"
6441,5758,"04/26/2020","12/31/9999","A"
5791,5209,"04/19/2020","12/31/9999","A"
6846,5838,"05/31/2020","12/31/9999","A"
5739,5046,"04/27/2020","12/31/9999","A"
6846,6839,"04/21/2020","12/31/9999","A"
6846,6840,"04/21/2020","12/31/9999","A"
3652,3649,"01/01/2020","12/31/9999","A"
4692,5760,"03/15/2020","12/31/9999","A"
6684,4244,"03/09/2020","12/31/9999","A"
5850,3743,"02/28/2020","12/31/9999","A"
5835,5690,"01/01/2020","12/31/9999","A"
5753,4429,"02/28/2020","12/31/9999","A"
4255,2718,"02/28/2020","12/31/9999","A"
5708,5842,"02/28/2020","12/31/9999","A"
5759,5470,"01/01/2020","12/31/9999","A"
4683,6311,"02/28/2020","12/31/9999","A"
5781,3305,"02/28/2020","12/31/9999","A"
5783,6154,"02/28/2020","12/31/9999","A"
5688,3754,"05/01/2020","12/31/9999","A"
5209,5711,"01/01/2020","12/31/9999","A"
6540,6684,"01/01/2020","12/31/9999","A"
6874,6872,"03/17/2020","12/31/9999","A"
5848,4811,"02/28/2020","12/31/9999","A"
5831,6005,"01/05/2020","12/31/9999","A"
5847,5909,"01/05/2020","12/31/9999","A"
5812,6243,"02/28/2020","12/31/9999","A"
5847,2695,"01/01/2020","12/31/9999","A"
5692,2722,"05/01/2020","12/31/9999","A"
5822,5931,"02/28/2020","12/31/9999","A"
3337,5760,"02/28/2020","12/31/9999","A"
5694,6221,"02/28/2020","12/31/9999","A"
6850,2699,"04/01/2020","12/31/9999","A"
4019,4374,"02/28/2020","12/31/9999","A"
5847,5969,"01/05/2020","12/31/9999","A"
5714,6245,"02/28/2020","12/31/9999","A"
6849,6851,"04/01/2020","12/31/9999","A"
5699,3633,"01/01/2020","12/31/9999","A"
3262,3649,"01/01/2020","12/31/9999","A"
5701,5182,"01/16/2020","12/31/9999","A"
5857,2666,"08/01/2020","12/31/9999","A"
5765,6806,"01/01/2020","12/31/9999","A"
6878,6882,"03/17/2020","12/31/9999","A"
5847,3093,"01/05/2020","12/31/9999","A"
5783,5952,"02/28/2020","12/31/9999","A"
4683,6287,"02/28/2020","12/31/9999","A"
5694,4335,"01/19/2020","12/31/9999","A"
4241,6851,"03/04/2020","12/31/9999","A"
6829,5741,"05/15/2020","12/31/9999","A"
5758,2798,"01/01/2020","12/31/9999","A"
5837,5688,"03/04/2020","12/31/9999","A"
5750,3874,"01/05/2020","12/31/9999","A"
4606,5690,"01/01/2020","12/31/9999","A"
3494,6850,"04/01/2020","12/31/9999","A"
5727,5775,"03/09/2020","12/31/9999","A"
6850,5846,"04/01/2020","12/31/9999","A"
6851,5765,"03/04/2020","12/31/9999","A"
5822,5885,"02/28/2020","12/31/9999","A"
5857,6839,"06/01/2020","12/31/9999","A"
5774,3881,"01/05/2020","12/31/9999","A"
4683,6094,"02/28/2020","12/31/9999","A"
2878,4041,"01/01/2020","12/31/9999","A"
4263,5038,"02/25/2020","12/31/9999","A"
5853,4340,"02/28/2020","12/31/9999","A"
5854,5760,"02/28/2020","12/31/9999","A"
3261,4374,"02/28/2020","12/31/9999","A"
2900,5737,"01/01/2020","12/31/9999","A"
4756,4113,"02/28/2020","12/31/9999","A"
3725,6675,"01/01/2020","12/31/9999","A"
5743,4405,"02/28/2020","12/31/9999","A"
5847,6006,"02/28/2020","12/31/9999","A"
5848,5224,"03/15/2020","12/31/9999","A"
2851,2831,"01/01/2020","12/31/9999","A"
5753,5810,"01/01/2020","12/31/9999","A"
5811,5755,"01/01/2020","12/31/9999","A"
4683,6310,"02/28/2020","12/31/9999","A"
5730,5755,"01/01/2020","12/31/9999","A"
5701,5177,"01/16/2020","12/31/9999","A"
5719,3324,"03/02/2020","12/31/9999","A"
5714,6853,"03/05/2020","12/31/9999","A"
5720,4429,"02/28/2020","12/31/9999","A"
6855,4923,"03/06/2020","12/31/9999","A"
5727,6850,"04/01/2020","12/31/9999","A"
4973,4563,"02/24/2020","12/31/9999","A"
4452,3592,"01/01/2020","12/31/9999","A"
5676,5693,"01/01/2020","12/31/9999","A"
6683,6837,"05/01/2020","12/31/9999","A"
5848,4645,"03/06/2020","12/31/9999","A"
3037,3103,"02/28/2020","12/31/9999","A"
5847,2699,"01/01/2020","12/31/9999","A"
5826,5810,"01/01/2020","12/31/9999","A"
3848,3357,"02/28/2020","12/31/9999","A"
5750,5775,"01/01/2020","12/31/9999","A"
5734,3199,"01/01/2020","12/31/9999","A"
5559,4662,"02/28/2020","12/31/9999","A"
5832,6071,"01/19/2020","12/31/9999","A"
6492,4066,"01/01/2020","12/31/9999","A"
5848,5804,"04/01/2020","12/31/9999","A"
6878,6883,"03/17/2020","12/31/9999","A"
4683,6090,"02/28/2020","12/31/9999","A"
5209,4642,"01/01/2020","12/31/9999","A"
5719,5570,"03/15/2020","12/31/9999","A"
4315,3905,"03/15/2020","12/31/9999","A"
5714,5952,"02/28/2020","12/31/9999","A"
5791,6601,"03/02/2020","12/31/9999","A"
2836,5760,"02/28/2020","12/31/9999","A"
5697,5760,"02/28/2020","12/31/9999","A"
5740,5840,"02/28/2020","12/31/9999","A"
5209,3461,"04/20/2020","12/31/9999","A"
5822,6255,"02/28/2020","12/31/9999","A"
5714,6032,"02/28/2020","12/31/9999","A"
5783,6068,"02/28/2020","12/31/9999","A"
5209,6837,"04/01/2020","12/31/9999","A"
5701,5181,"01/16/2020","12/31/9999","A"
5694,3744,"02/28/2020","12/31/9999","A"
6841,6837,"03/15/2020","12/31/9999","A"
5753,5694,"02/25/2020","12/31/9999","A"
5822,5938,"02/28/2020","12/31/9999","A"
5846,5751,"05/01/2020","12/31/9999","A"
5758,6813,"01/01/2020","12/31/9999","A"
5774,3513,"03/15/2020","12/31/9999","A"
5857,3886,"03/15/2020","12/31/9999","A"
5708,6676,"01/01/2020","12/31/9999","A"
5820,5798,"02/28/2020","12/31/9999","A"
5559,6856,"03/22/2020","12/31/9999","A"
5688,2961,"05/01/2020","12/31/9999","A"
4683,6139,"02/28/2020","12/31/9999","A"
3872,3684,"02/28/2020","12/31/9999","A"
6829,5753,"04/01/2020","12/31/9999","A"
6851,2699,"03/04/2020","12/31/9999","A"
4683,6174,"02/28/2020","12/31/9999","A"
4315,2747,"03/15/2020","12/31/9999","A"
5831,5398,"02/28/2020","12/31/9999","A"
3884,5727,"03/15/2020","12/31/9999","A"
3640,4453,"02/28/2020","12/31/9999","A"
5700,3650,"02/24/2020","12/31/9999","A"
5828,5519,"01/05/2020","12/31/9999","A"
5714,3621,"01/01/2020","12/31/9999","A"
6834,5739,"04/01/2020","12/31/9999","A"
5837,6700,"03/04/2020","12/31/9999","A"
5758,5102,"01/01/2020","12/31/9999","A"
5046,5856,"01/01/2020","12/31/9999","A"
5753,4455,"02/28/2020","12/31/9999","A"
5753,5812,"01/01/2020","12/31/9999","A"
4684,6157,"02/28/2020","12/31/9999","A"
5209,3521,"01/01/2020","12/31/9999","A"
5435,3162,"03/05/2020","12/31/9999","A"
5696,3247,"01/01/2020","12/31/9999","A"
4683,6263,"02/28/2020","12/31/9999","A"
6850,5765,"04/01/2020","12/31/9999","A"
5832,6018,"01/19/2020","12/31/9999","A"
5758,3198,"01/01/2020","12/31/9999","A"
5130,6665,"04/26/2020","12/31/9999","A"
6839,6879,"04/21/2020","12/31/9999","A"
6839,6880,"04/21/2020","12/31/9999","A"
5690,2718,"02/28/2020","12/31/9999","A"
4315,3123,"03/15/2020","12/31/9999","A"
4346,4113,"02/28/2020","12/31/9999","A"
5850,4069,"03/11/2020","12/31/9999","A"
3494,3884,"02/28/2020","12/31/9999","A"
4683,6407,"02/28/2020","12/31/9999","A"
5052,5947,"02/28/2020","12/31/9999","A"
5831,6028,"01/05/2020","12/31/9999","A"
5783,6159,"02/28/2020","12/31/9999","A"
4315,5427,"03/15/2020","12/31/9999","A"
5784,3630,"03/15/2020","12/31/9999","A"
5831,5924,"01/05/2020","12/31/9999","A"
5755,6852,"03/05/2020","12/31/9999","A"
3130,5781,"01/01/2020","12/31/9999","A"
5822,6045,"02/28/2020","12/31/9999","A"
5719,3305,"02/28/2020","12/31/9999","A"
5731,2791,"02/28/2020","12/31/9999","A"
5750,3881,"01/05/2020","12/31/9999","A"
5800,3357,"02/28/2020","12/31/9999","A"
5831,5910,"01/05/2020","12/31/9999","A"
5749,5751,"02/28/2020","12/31/9999","A"
5822,6256,"02/28/2020","12/31/9999","A"
5743,5692,"01/01/2020","12/31/9999","A"
5209,6754,"04/19/2020","12/31/9999","A"
4683,6408,"02/28/2020","12/31/9999","A"
4683,6187,"02/28/2020","12/31/9999","A"
3973,3989,"02/24/2020","12/31/9999","A"
5847,5889,"01/05/2020","12/31/9999","A"
5847,6048,"01/05/2020","12/31/9999","A"
5831,5959,"01/05/2020","12/31/9999","A"
5737,5853,"01/19/2020","12/31/9999","A"
3725,2961,"02/28/2020","12/31/9999","A"
5714,5951,"02/28/2020","12/31/9999","A"
5784,6110,"02/28/2020","12/31/9999","A"
5718,5971,"01/05/2020","12/31/9999","A"
5757,4267,"03/15/2020","12/31/9999","A"
6621,6526,"03/24/2020","12/31/9999","A"
5731,3560,"01/01/2020","12/31/9999","A"
4671,6294,"02/28/2020","12/31/9999","A"
6735,5812,"01/19/2020","12/31/9999","A"
5775,3515,"02/24/2020","12/31/9999","A"
6834,6755,"03/29/2020","12/31/9999","A"
6851,2705,"03/04/2020","12/31/9999","A"
4683,6091,"02/28/2020","12/31/9999","A"
5737,5694,"01/19/2020","12/31/9999","A"
6868,6869,"03/17/2020","12/31/9999","A"
4255,3684,"02/28/2020","12/31/9999","A"
5827,2824,"01/01/2020","12/31/9999","A"
4683,6095,"02/28/2020","12/31/9999","A"
5847,4233,"01/01/2020","12/31/9999","A"
5773,3745,"02/28/2020","12/31/9999","A"
3725,3106,"01/01/2020","12/31/9999","A"
5786,5796,"02/28/2020","12/31/9999","A"
5423,4635,"02/28/2020","12/31/9999","A"
5850,6857,"03/22/2020","12/31/9999","A"
3945,6852,"03/05/2020","12/31/9999","A"
4347,5813,"01/19/2020","12/31/9999","A"
5692,5798,"02/28/2020","12/31/9999","A"
5737,5767,"01/01/2020","12/31/9999","A"
5847,4613,"01/01/2020","12/31/9999","A"
5812,6414,"02/28/2020","12/31/9999","A"
4784,5700,"01/01/2020","12/31/9999","A"
5822,6040,"02/28/2020","12/31/9999","A"
5695,5147,"02/28/2020","12/31/9999","A"
5691,2718,"02/28/2020","12/31/9999","A"
5690,4978,"01/01/2020","12/31/9999","A"
5791,3854,"01/01/2020","12/31/9999","A"
5855,6806,"01/01/2020","12/31/9999","A"
3960,4035,"02/28/2020","12/31/9999","A"
5773,6419,"02/28/2020","12/31/9999","A"
5783,5231,"02/28/2020","12/31/9999","A"
4683,6363,"02/28/2020","12/31/9999","A"
4347,5694,"01/01/2020","12/31/9999","A"
5694,6243,"02/28/2020","12/31/9999","A"
5783,6808,"02/28/2020","12/31/9999","A"
5822,6027,"02/28/2020","12/31/9999","A"
5831,2716,"01/01/2020","12/31/9999","A"
5822,6301,"02/28/2020","12/31/9999","A"
5783,5951,"02/28/2020","12/31/9999","A"
5822,6386,"02/28/2020","12/31/9999","A"
4019,5139,"02/28/2020","12/31/9999","A"
5209,6831,"05/01/2020","12/31/9999","A"
5757,6857,"03/22/2020","12/31/9999","A"
5854,3591,"01/01/2020","12/31/9999","A"
4683,6412,"02/28/2020","12/31/9999","A"
5704,5224,"01/01/2020","12/31/9999","A"
5853,3949,"01/01/2020","12/31/9999","A"
5714,6191,"02/28/2020","12/31/9999","A"
5739,5688,"01/01/2020","12/31/9999","A"
5831,4619,"01/01/2020","12/31/9999","A"
5810,5729,"01/01/2020","12/31/9999","A"
6678,3462,"01/01/2020","12/31/9999","A"
5759,5454,"01/01/2020","12/31/9999","A"
5812,6221,"02/28/2020","12/31/9999","A"
5704,2947,"03/02/2020","12/31/9999","A"
5696,3995,"01/01/2020","12/31/9999","A"
5774,5700,"03/13/2020","12/31/9999","A"
5774,5407,"02/25/2020","12/31/9999","A"
4315,5060,"03/15/2020","12/31/9999","A"
6622,6819,"03/25/2020","12/31/9999","A"
5765,5773,"01/01/2020","12/31/9999","A"
5690,3513,"01/01/2020","12/31/9999","A"
6888,6867,"03/17/2020","12/31/9999","A"
5822,6001,"02/28/2020","12/31/9999","A"
5827,5129,"01/05/2020","12/31/9999","A"
4196,5843,"01/01/2020","12/31/9999","A"
4831,4814,"01/01/2020","12/31/9999","A"
5775,3513,"01/01/2020","12/31/9999","A"
3725,3888,"01/01/2020","12/31/9999","A"
5831,5399,"03/09/2020","12/31/9999","A"
6684,3515,"01/01/2020","12/31/9999","A"
6831,5209,"04/01/2020","12/31/9999","A"
5050,5857,"01/01/2020","12/31/9999","A"
5694,5760,"02/28/2020","12/31/9999","A"
4683,6092,"02/28/2020","12/31/9999","A"
6675,3357,"02/28/2020","12/31/9999","A"
5775,5690,"01/01/2020","12/31/9999","A"
4683,6141,"02/28/2020","12/31/9999","A"
3640,6808,"02/28/2020","12/31/9999","A"
3617,5120,"01/19/2020","12/31/9999","A"
5704,3305,"02/28/2020","12/31/9999","A"
5694,3206,"02/28/2020","12/31/9999","A"
5052,5946,"02/28/2020","12/31/9999","A"
5757,5754,"01/01/2020","12/31/9999","A"
5804,6834,"04/01/2020","12/31/9999","A"
5762,3744,"02/28/2020","12/31/9999","A"
5701,4024,"01/16/2020","12/31/9999","A"
3314,4092,"02/28/2020","12/31/9999","A"
4019,4357,"02/28/2020","12/31/9999","A"
5783,6245,"02/28/2020","12/31/9999","A"
5714,6808,"02/28/2020","12/31/9999","A"
6866,6868,"03/17/2020","12/31/9999","A"
5714,6183,"02/28/2020","12/31/9999","A"
5693,3978,"02/28/2020","12/31/9999","A"
5692,5711,"01/01/2020","12/31/9999","A"
5846,4563,"01/01/2020","12/31/9999","A"
5428,2931,"02/28/2020","12/31/9999","A"
5209,6833,"04/01/2020","12/31/9999","A"
6869,6881,"03/17/2020","12/31/9999","A"
5209,4405,"01/01/2020","12/31/9999","A"
6839,5739,"05/01/2020","12/31/9999","A"
5701,3665,"01/16/2020","12/31/9999","A"
5701,4791,"01/16/2020","12/31/9999","A"
5688,5704,"02/28/2020","12/31/9999","A"
4757,5760,"02/28/2020","12/31/9999","A"
5794,3445,"02/28/2020","12/31/9999","A"
5714,4002,"01/01/2020","12/31/9999","A"
5753,2931,"02/28/2020","12/31/9999","A"
5812,6413,"02/28/2020","12/31/9999","A"
5144,6808,"02/28/2020","12/31/9999","A"
5743,3649,"01/01/2020","12/31/9999","A"
6684,5690,"01/01/2020","12/31/9999","A"
5732,3171,"02/28/2020","12/31/9999","A"
4267,6076,"02/28/2020","12/31/9999","A"
5190,4978,"01/01/2020","12/31/9999","A"
5718,6049,"01/05/2020","12/31/9999","A"
5758,3192,"01/01/2020","12/31/9999","A"
5830,4113,"03/15/2020","12/31/9999","A"
5788,5773,"04/19/2020","12/31/9999","A"
4019,3633,"01/01/2020","12/31/9999","A"
5847,2706,"01/05/2020","12/31/9999","A"
5590,5742,"01/01/2020","12/31/9999","A"
5835,6806,"01/01/2020","12/31/9999","A"
5699,4360,"03/15/2020","12/31/9999","A"
5831,6039,"02/28/2020","12/31/9999","A"
5696,4015,"01/05/2020","12/31/9999","A"
5708,5769,"02/28/2020","12/31/9999","A"
5822,5863,"02/28/2020","12/31/9999","A"
5835,5694,"03/09/2020","12/31/9999","A"
5847,5890,"01/05/2020","12/31/9999","A"
5696,2831,"01/01/2020","12/31/9999","A"
5835,5846,"03/09/2020","12/31/9999","A"
5822,6041,"02/28/2020","12/31/9999","A"
5097,5810,"01/01/2020","12/31/9999","A"
5742,4245,"01/01/2020","12/31/9999","A"
5805,5706,"02/28/2020","12/31/9999","A"
4606,2718,"02/28/2020","12/31/9999","A"
5515,6808,"02/28/2020","12/31/9999","A"
4819,4354,"01/01/2020","12/31/9999","A"
5775,4822,"01/01/2020","12/31/9999","A"
3494,6851,"04/01/2020","12/31/9999","A"
5758,4332,"02/28/2020","12/31/9999","A"
5758,3598,"01/01/2020","12/31/9999","A"
5737,5728,"03/16/2020","12/31/9999","A"
4674,6076,"02/28/2020","12/31/9999","A"
5830,5760,"02/28/2020","12/31/9999","A"
5476,5734,"01/01/2020","12/31/9999","A"
3037,3515,"01/01/2020","12/31/9999","A"
3314,5200,"01/01/2020","12/31/9999","A"
4786,3650,"01/01/2020","12/31/9999","A"
5850,5693,"03/11/2020","12/31/9999","A"
5847,5773,"01/01/2020","12/31/9999","A"
5428,4455,"02/28/2020","12/31/9999","A"
5822,5864,"02/28/2020","12/31/9999","A"
5737,3568,"01/19/2020","12/31/9999","A"
5822,6354,"02/28/2020","12/31/9999","A"
3591,5904,"02/28/2020","12/31/9999","A"
5823,3103,"03/15/2020","12/31/9999","A"
5832,5899,"01/19/2020","12/31/9999","A"
5716,4822,"02/24/2020","12/31/9999","A"
5708,5686,"02/28/2020","12/31/9999","A"
5763,5699,"01/01/2020","12/31/9999","A"
3725,3754,"02/28/2020","12/31/9999","A"
5209,5034,"01/01/2020","12/31/9999","A"
5831,2700,"01/01/2020","12/31/9999","A"
5708,5845,"02/28/2020","12/31/9999","A"
5843,4405,"01/01/2020","12/31/9999","A"
3496,3513,"01/01/2020","12/31/9999","A"
5699,3239,"03/15/2020","12/31/9999","A"
5739,5415,"02/25/2020","12/31/9999","A"
5701,2869,"01/16/2020","12/31/9999","A"
5835,2718,"02/28/2020","12/31/9999","A"
5690,5847,"03/09/2020","12/31/9999","A"
3616,5760,"02/28/2020","12/31/9999","A"
3725,2732,"01/01/2020","12/31/9999","A"
5831,2717,"01/01/2020","12/31/9999","A"
5704,5853,"05/01/2020","12/31/9999","A"
5831,5405,"02/28/2020","12/31/9999","A"
5732,5760,"02/28/2020","12/31/9999","A"
5701,3661,"01/16/2020","12/31/9999","A"
3719,5704,"02/28/2020","12/31/9999","A"
5163,4374,"02/28/2020","12/31/9999","A"
4315,6856,"03/22/2020","12/31/9999","A"
5787,3202,"01/01/2020","12/31/9999","A"
5847,5727,"01/01/2020","12/31/9999","A"
4401,3276,"01/01/2020","12/31/9999","A"
5691,3516,"02/24/2020","12/31/9999","A"
4363,6808,"02/28/2020","12/31/9999","A"
5831,5939,"01/05/2020","12/31/9999","A"
5782,5760,"02/28/2020","12/31/9999","A"
6837,4989,"10/10/2020","12/31/9999","A"
5781,6834,"04/01/2020","12/31/9999","A"
4608,2718,"02/28/2020","12/31/9999","A"
5779,3401,"01/01/2020","12/31/9999","A"
5758,4326,"01/01/2020","12/31/9999","A"
5593,6843,"04/08/2020","12/31/9999","A"
6843,3055,"04/08/2020","12/31/9999","A"
6843,4198,"04/08/2020","12/31/9999","A"
6843,5369,"04/08/2020","12/31/9999","A"
6843,3851,"04/08/2020","12/31/9999","A"
6843,4200,"04/08/2020","12/31/9999","A"
6843,4199,"04/08/2020","12/31/9999","A"
6843,4574,"04/08/2020","12/31/9999","A"
6843,2664,"04/08/2020","12/31/9999","A"
6843,4986,"04/08/2020","12/31/9999","A"
6843,4083,"04/08/2020","12/31/9999","A"
6843,4454,"04/08/2020","12/31/9999","A"
6843,3331,"04/08/2020","12/31/9999","A"
6843,5235,"04/08/2020","12/31/9999","A"
6843,4875,"04/08/2020","12/31/9999","A"
6843,3332,"04/08/2020","12/31/9999","A"
6843,5594,"04/08/2020","12/31/9999","A"
6843,3724,"04/08/2020","12/31/9999","A"
6843,3711,"04/08/2020","12/31/9999","A"
6843,6683,"04/08/2020","12/31/9999","A"
6843,5687,"04/08/2020","12/31/9999","A"
6843,5803,"04/08/2020","12/31/9999","A"
6843,5712,"04/08/2020","12/31/9999","A"
6843,5752,"04/08/2020","12/31/9999","A"
6843,5824,"04/08/2020","12/31/9999","A"
6843,5800,"04/08/2020","12/31/9999","A"
6843,5844,"04/08/2020","12/31/9999","A"
6843,5688,"04/08/2020","12/31/9999","A"
6843,5780,"04/08/2020","12/31/9999","A"
6683,6754,"04/19/2020","12/31/9999","A"
5853,5787,"01/19/2020","12/31/9999","A"
5847,4615,"01/01/2020","12/31/9999","A"
5727,2718,"02/28/2020","12/31/9999","A"
5758,3191,"01/01/2020","12/31/9999","A"
5791,3305,"02/28/2020","12/31/9999","A"
5605,5700,"01/01/2020","12/31/9999","A"
5701,6481,"01/16/2020","12/31/9999","A"
5748,5870,"02/28/2020","12/31/9999","A"
5714,4764,"03/15/2020","12/31/9999","A"
5783,6032,"02/28/2020","12/31/9999","A"
5847,6375,"01/05/2020","12/31/9999","A"
4683,6113,"02/28/2020","12/31/9999","A"
5743,3513,"01/01/2020","12/31/9999","A"
5700,2863,"01/01/2020","12/31/9999","A"
6829,6843,"05/01/2020","12/31/9999","A"
5704,5038,"02/25/2020","12/31/9999","A"
